Time (min),Mean Intensity,Protein Concentration (microgram / milliliter),Number of Protein Molecules,Rate of Change of Protein Molecules
18.2,605.8408167362213,22.10266035027784,284027.6530172394,25329.54296682775
18.25,608.5821278095245,22.202670560705865,285227.7755423757,24431.91845537536
18.3,611.4215376377106,22.306259670739305,286470.844862777,25458.28857774893
18.35,614.3972914218903,22.41482296552044,287773.6044001506,26046.960572661832
18.400000000000002,617.3711652755737,22.52331767551149,289075.5409200432,26150.813166584354
18.45,620.3706409931183,22.632746408575308,290388.68571680895,25486.994508963544
18.5,623.1928858757019,22.735709296419515,291624.2403709395,24779.319509554654
18.55,626.0307149887085,22.839240737821598,292866.6176677644,25483.442538782023
18.6,629.0137951374054,22.948071317576034,294172.5846248177,25577.36047146842
18.650000000000002,631.873076915741,23.05238540841717,295424.3537149113,24661.096205831505
18.7,634.6468646526337,23.153580452624627,296638.69424540084,24776.37501708325
18.75,637.5324783325195,23.258855200226193,297901.9912166196,25872.361876210198
18.8,640.556610584259,23.369183468259713,299225.93043302186,25245.384340985212
18.85,643.299010515213,23.46923340306774,300426.5296507182,24756.99313806556
18.900000000000002,646.2115848064423,23.575491744410265,301701.62974682846,26142.302215994336
18.95,649.270416021347,23.687085921534358,303040.7598723176,25877.404358710162
19.0,652.1224825382233,23.79113678073284,304289.3701826994,24933.98521319125
19.05,654.96581864357,23.89486913164429,305534.15839363675,25300.598010877613
19.1,657.9016265869141,24.00197509749016,306819.42998378724,25097.466650049202
19.150000000000002,660.6985635757446,24.10401468706137,308043.90505864174,23952.67699403921
19.200000000000003,663.3728795051575,24.201580739107158,309214.69768319116,39081.466788177844
19.25,669.6255235671997,24.429693576962837,311952.0517374593,28798.990119365975
19.3,669.951123714447,24.44157232343518,312094.5966951275,13560.90339499386
19.35,672.7230951786041,24.54270110525445,313308.1420769587,24359.229885461275
19.400000000000002,675.5152411460876,24.64456590581403,314530.5196836736,29639.509638567455
19.450000000000003,679.4933302402496,24.789697018909187,316272.09304081555,22832.784530134406
19.5,680.7306890487671,24.83483911023182,316813.79813668714,19071.970401352737
19.55,683.8497357368469,24.948630105587128,318179.2900809508,25078.44696135074
19.6,686.4590895175934,25.043826168243076,319321.6428328222,23942.791390282568
19.650000000000002,689.3187305927277,25.148153367172817,320573.5692199791,24695.02101771068
19.700000000000003,692.0999081134796,25.24961801005734,321791.14493459335,24685.857707038987
19.75,694.957456111908,25.353868848064806,323042.15499068296,24722.56522609014
19.8,697.7470183372498,25.45563938694142,324263.40145720233,24668.04984243028
19.85,700.5921139717102,25.55943593008506,325508.959974926,24231.326601879206
19.900000000000002,703.2819201946259,25.65756710862375,326686.5341173903,24087.49842583295
19.950000000000003,706.0941627025604,25.76016508363367,327917.70981750934,24948.55319668306
20.0,708.9806504249573,25.865471718596105,329181.3894370586,25863.180821343325
20.05,712.001811504364,25.975691590478192,330504.0278996436,23910.38840400381
20.1,714.4422438144684,26.064724955296143,331572.428277459,24525.345813279506
20.150000000000002,717.6038730144501,26.18006947225552,332956.56248097157,24749.272326008882
20.200000000000003,720.095454454422,26.270968891346218,334047.3555100599,23398.2084992351
20.25,722.9484746456146,26.375054543082474,335296.383330895,24395.6879420178
20.3,725.6678996086121,26.474266290863028,336486.9243042616,24090.594265844207
20.35,728.4512305259705,26.575809495297843,337705.44275747944,24499.257672607433
20.400000000000002,731.264002084732,26.67842677146809,338936.8500715224,24494.171351509634
20.450000000000003,734.0461711883545,26.77992758989376,340154.8598926304,24070.52349457983
20.5,736.7621734142303,26.87901446725625,341343.90242098033,23843.938484039623
20.55,739.4925861358643,26.97862707726075,342539.2537410343,22936.35634827614
20.6,742.0012791156769,27.07015077015856,343637.538055808,22723.766288129613
20.650000000000002,744.6831321716309,27.167991796328497,344811.6303698473,23876.822651114315
20.700000000000003,747.4552054405212,27.269124292251178,346025.22032091947,24161.529291854706
20.75,750.2020909786224,27.369337873760617,347227.7832990327,25372.858632577118
20.8,753.2508552074432,27.48056478085599,348562.5061841771,24341.424108405132
20.85,755.7621412277222,27.572183074664,349661.92570987326,22229.399466848
20.900000000000002,758.3284783363342,27.665809776413056,350785.44613086194,22849.965085287113
20.950000000000003,760.9815135002136,27.762599450374726,351946.92221840203,23655.53167312173
21.0,763.7318575382233,27.862939207022396,353150.99929817405,23841.4490779615
21.05,766.4273598194122,27.96127819269107,354331.06712619815,22737.241438008845
21.1,768.9254815578461,28.052416219005806,355424.72344197496,21262.814753829967
21.150000000000002,771.2841963768005,28.13846831563966,356457.3486015812,24473.841723764315
21.200000000000003,774.5157785415649,28.256364900037177,357872.10761435144,24225.071251513436
21.25,776.8176693916321,28.340343909402268,358879.8557267325,22707.124321462587
21.3,779.7025232315063,28.445590936049367,360142.8200464977,23800.653087795712
21.35,782.2541971206665,28.538682685133903,361259.9210355121,21900.26031989511
21.400000000000002,784.7049646377563,28.628093105381826,362332.84607848723,23048.425547919236
21.450000000000003,787.5189015865326,28.73075289803323,363564.76359030406,23572.229987485334
21.5,790.0893161296844,28.824528355277533,364690.0690772357,22039.48857452348
21.55,792.5531454086304,28.91441530282092,365768.7124477564,22290.7307086573
21.6,795.1809484958649,29.010284444516344,366919.14214810147,23310.42692643404
21.650000000000002,797.8776960372925,29.10866886054121,368099.7551403998,23647.0468169339
21.700000000000003,800.5823895931244,29.207343167990796,369283.8468297949,23082.07584667718
21.75,803.1500868797302,29.301019492596847,370407.96272506745,21771.581510645337
21.8,805.5554382801056,29.388773013912843,371461.0049808594,21994.01229217602
21.85,808.1739430427551,29.484302928364986,372607.3639542851,22788.568085581064
21.900000000000002,810.7607862949371,29.578677747959357,373739.86178941757,23239.201730660163
21.950000000000003,813.4822244644165,29.67796294278715,374931.28412735113,22031.994261886925
22.0,815.793318271637,29.762277700141745,375943.0612156062,21634.44707094133
22.05,818.4239490032196,29.858250001711664,377094.72883444524,23032.59668285912
22.1,821.054407119751,29.954216005832244,378246.3208838922,23031.840988938602
