Time (min),Mean Intensity,Protein Concentration (microgram / milliliter),Number of Protein Molecules,Rate of Change of Protein Molecules
381.5,313.5334644317627,11.43852226747279,155682.75610301917,335.37884067717823
382.0,313.82946705818176,11.449321218837236,155812.3435193925,375.3358435862465
382.5,314.3908038139343,11.469800254438312,156058.09194660542,389.9571640373033
383.0,314.7202043533325,11.481817649173678,156202.3006834298,444.66982138581807
383.5,315.40651535987854,11.506856072887128,156502.76176799124,328.5354268376541
384.0,315.4706425666809,11.509195601410148,156530.83611026747,337.47067242563935
384.5,316.1773633956909,11.534978628922598,156840.23244041688,508.34016550914384
385.0,316.6317894458771,11.551557281869245,157039.1762757766,296.1472621806024
385.5,316.85382080078125,11.55965756743765,157136.37970259748,329.9667570490856
386.0,317.3854970932007,11.579054511623335,157369.1430328257,472.2258244343393
386.5,317.932475566864,11.599009719473845,157608.60552703182,399.8076969164831
387.0,318.29873490333557,11.612371819699709,157768.95072974218,315.9821400392393
387.5,318.654239654541,11.625341564477115,157924.58766707106,438.8941905305546
388.0,319.3012537956238,11.648946335577254,158207.84492027274,378.23399239763967
388.5,319.51819896698,11.656861063843584,158302.8216594687,347.5388326285756
389.0,320.0950994491577,11.677907904962968,158555.3837529013,300.4933372439118
389.5,320.20458364486694,11.681902175280577,158603.3149967126,303.3123678243719
390.0,320.78792333602905,11.703183935615,158858.69612072568,498.63398686918663
390.5,321.3435597419739,11.723455007519677,159101.9489835818,441.60539903643075
391.0,321.7966351509094,11.739984385534703,159300.3015197621,391.58201034381636
391.5,322.2380084991455,11.756086841714994,159493.5309939256,382.8654358557251
392.0,322.6711735725403,11.77188983852268,159683.16695561784,383.6488942212891
392.5,323.1143364906311,11.788057582900102,159877.1798881469,315.6279867972771
393.0,323.3921287059784,11.798192170755785,159998.79494241512,367.92868625721894
393.5,323.9547564983368,11.81871830675487,160245.10857440412,401.87092919892166
394.0,324.3100793361664,11.831681414855696,160400.66587161404,379.36544572596904
394.5,324.8213002681732,11.8503320938987,160624.4740201301,387.1862515365938
395.0,325.19448733329773,11.863946935817077,160787.85212315063,328.9957321124093
395.5,325.57278990745544,11.877748404908067,160953.4697522425,305.35796029013
396.0,325.8919837474823,11.889393432507925,161093.21008344076,307.78014718476334
396.5,326.27581906318665,11.903396750506799,161261.24989942726,405.6491900458059
397.0,326.8185646533966,11.923197531678406,161498.85927348657,504.8543707348581
397.5,327.42900371551514,11.945467948068035,161766.10427016212,430.49732467200374
398.0,327.80190348625183,11.959072308734408,161929.35659815857,340.1784364703053
398.5,328.20603680610657,11.973816151107227,162106.28270663242,360.8554329132021
399.0,328.6261668205261,11.989143594810507,162290.21203107177,276.7056791689829
399.5,328.8380858898163,11.996874957704643,162382.9883858014,402.64415855836705
400.0,329.5458836555481,12.02269727469037,162692.85618963014,490.2857609784696
400.5,329.9579930305481,12.03773210445285,162873.27414677988,330.88434064775356
401.0,330.3016872406006,12.05027096974435,163023.7405302779,310.077811586787
401.5,330.66627049446106,12.06357192208508,163183.35195836666,409.78504859583336
402.0,331.2377152442932,12.084419723794003,163433.52557887373,450.718921587948
402.5,331.6957993507385,12.10113183221741,163634.0708799546,372.65991471364396
403.0,332.0889422893524,12.115474716686808,163806.18549358737,364.15094729844714
403.5,332.5275902748108,12.131477744492281,163998.22182725306,335.7463542536716
404.0,332.85585165023804,12.14345357954128,164141.93184784104,302.8641703527828
404.5,333.21939039230347,12.156716425355013,164301.08599760584,390.2850141207455
405.0,333.74733781814575,12.175977330718007,164532.2168619618,357.91438490277505
405.5,334.0369358062744,12.18654262409691,164659.00038250862,372.79403994674794
406.0,334.5988712310791,12.207043500713572,164905.01090190854,439.5632510318828
406.5,335.04098296165466,12.223172895016233,165098.5636335405,448.7791680221271
407.0,335.62396931648254,12.244441764715413,165353.79006993066,358.2369117279013
407.5,335.85926508903503,12.253025970993559,165456.8005452684,379.46032497644774
408.0,336.4907298088074,12.276063458463453,165733.2503949071,469.97272927325685
408.5,336.9327733516693,12.292190365099664,165926.77327454166,364.3835006208974
409.0,337.3230519294739,12.306428750181862,166097.633895528,245.45042912688223
409.5,337.49342942237854,12.312644567526904,166172.22370366854,336.7008875274623
410.0,338.0921416282654,12.334487157475817,166434.33478305547,346.9750891390722
410.5,338.28598737716675,12.341559158288494,166519.1987928076,344.7275259915041
411.0,338.8795657157898,12.363214451308442,166779.06230904697,456.8028839129838
411.5,339.3294131755829,12.379626065281244,166976.0016767206,405.0815845845791
412.0,339.80485010147095,12.396971250023821,167184.14389363155,438.1857796689728
412.5,340.33031392097473,12.416141546920322,167414.18745638957,451.4283762256964
413.0,340.83599948883057,12.434590281375963,167635.57226985725,325.25108085700776
413.5,341.0732500553131,12.443245803658407,167739.43853724658,327.56074868448195
414.0,341.5842113494873,12.461887010433005,167963.13301854173,343.4911731617758
414.5,341.85785007476807,12.471870068088554,168082.92971040835,415.09348525392124
415.0,342.5323648452759,12.496478134204164,168378.22650379565,403.5097621056193
415.5,342.7795441150665,12.505495881597357,168486.43947251397,295.1343818210007
416.0,343.2065086364746,12.521072666022581,168673.36088561665,289.84285433628247
416.5,343.4416010379791,12.529649452792047,168776.28232685025,366.9578700757702
417.0,344.0447111129761,12.551652488528894,169040.31875569242,476.04040869060555
417.5,344.52896904945374,12.569319486849597,169252.32273554086,472.9202486957074
418.0,345.1249520778656,12.591062509253538,169513.23900438813,432.6499041914358
418.5,345.51722478866577,12.605373645532218,169684.9726397323,323.35850597234094
419.0,345.8635652065277,12.6180090514179,169836.59751036047,315.14513595806784
419.5,346.23707699775696,12.631635740195389,170000.11777569036,381.24225959103205
420.0,346.73439598083496,12.649779239717153,170217.8397699515,302.64153290359536
420.5,346.9283685684204,12.656855867937356,170302.75930859396,325.01017732551554
421.0,347.4767818450928,12.676863421160943,170542.84994727702,414.5618900692789
421.5,347.8753077983856,12.691402692109797,170717.32119866324,376.5439100827789
422.0,348.3368806838989,12.708242080334509,170919.3938573598,388.927792014787
422.5,348.7636938095093,12.723813341444362,171106.24899067802,354.6546720388578
423.0,349.14698028564453,12.737796636337748,171274.04852939866,309.8651943884033
423.5,349.4714856147766,12.74963544097673,171416.11418506643,344.20198470845935
424.0,349.93320393562317,12.766480135063453,171618.25051410712,416.97384795785183
424.5,350.4239342212677,12.784383261639883,171833.08803302428,344.1249540298304
425.0,350.71925163269043,12.79515721456594,171962.37546813695,354.1479187262303
425.5,351.23287630081177,12.8138955882004,172187.2359517505,283.96420277666766
426.0,351.36788058280945,12.81882089813066,172246.3396709136,410.5070285471447
426.5,352.17055344581604,12.848104507245997,172597.74298029765,544.8627274296596
427.0,352.6124520301819,12.864226125416467,172791.20239834327,393.9192338612047
427.5,353.0703408718109,12.880931110067765,172991.66221415886,326.89659393095644
428.0,353.3591468334198,12.891467508244046,173118.09899227423,316.89700981994974
428.5,353.79419469833374,12.907339194219428,173308.5592239788,300.5476136028301
429.0,354.0456554889679,12.916513142710949,173418.64660587706,261.441183864692
429.5,354.3913767337799,12.929125959541484,173570.0004078435,333.6695528815326
430.0,354.80782103538513,12.944318938784408,173752.3161587586,319.5787838389224
430.5,355.1213562488556,12.955757524861394,173889.57919168242,424.69434688202455
431.0,355.7779047489166,12.97971013435791,174177.01050564062,365.0382613892143
431.5,355.9551739692688,12.986177379977164,174254.61745307164,275.60167715291027
432.0,356.4074320793152,13.002676940787321,174452.61218279353,448.7991041462519
432.5,356.98031759262085,13.023577305322684,174703.4165572179,403.3753237396595
433.0,357.32881903648376,13.036291551098959,174855.9875065332,273.9101335515152
433.5,357.6059811115265,13.04640314978531,174977.3266907694,345.41506133045186
434.0,358.1178135871887,13.065076139543162,175201.40256786364,381.9920039874851
434.5,358.4785244464874,13.078235816784268,175359.3186947569,383.9630708373734
435.0,358.9948592185974,13.097073062112942,175585.365638701,289.1750463662611
435.5,359.13905596733093,13.10233373731479,175648.49374112315,260.76659134976217
436.0,359.59050035476685,13.118803611392092,175846.13223005077,456.15146322830697
436.5,360.1809937953949,13.140346359250481,176104.64520435146,355.41892492357874
437.0,360.40234565734863,13.148421855135723,176201.55115497435,340.41453863165225
437.5,360.95856618881226,13.168714237469784,176445.0597429831,296.31917210976826
438.0,361.07919573783875,13.173115119478203,176497.87032708412,277.6631350159296
438.5,361.59280228614807,13.191852832054446,176722.72287799904,458.888453004678
439.0,362.1273853778839,13.211355823895259,176956.7587800888,304.8679073956155
439.5,362.28917932510376,13.217258491004081,177027.59078539466,302.0643247019325
440.0,362.81735849380493,13.236527850953754,177258.82310479073,522.0093533715408
440.5,363.4815492630005,13.26075927045171,177549.6001387662,360.5527378345723
441.0,363.64093041419983,13.266573912439968,177619.3758426253,242.36210430404753
441.5,364.03515100479126,13.280956112477048,177791.96224307024,395.09901402454125
442.0,364.5434126853943,13.299498830275347,178014.47485664985,350.00611065220437
442.5,364.834632396698,13.31012328836473,178141.96835372245,278.8672351631394
443.0,365.1803991794586,13.322737766538943,178293.34209181299,396.55059349292424
443.5,365.740430355072,13.343169171155807,178538.51894721537,433.3194865808764
444.0,366.1701843738556,13.358847723754016,178726.66157839386,313.49440400346066
444.5,366.4565119743347,13.369293704822763,178852.01335121883,308.3554765894078
445.0,366.8745276927948,13.3845440134698,179035.01705498327,321.69660561310593
445.5,367.19132900238037,13.396101755290521,179173.70995683194,321.1860947063833
446.0,367.60817861557007,13.411309521361998,179356.20314968965,332.61617400791147
446.5,367.9510884284973,13.42381976979118,179506.32613083985,288.785509113397
447.0,368.26782035827637,13.43537498045478,179644.98865880305,314.34727348186425
447.5,368.66911816596985,13.450015375914669,179820.67340432171,448.5477628533554
448.0,369.29238986968994,13.472753960692561,180093.5364216564,436.47085548212635
448.5,369.66610169410706,13.486387947204847,180257.14425980384,276.1481983362464
449.0,369.9231655597687,13.495766310553915,180369.68461999265,250.73517206675024
449.5,370.2388291358948,13.507282544877075,180507.8794318706,345.68498183847987
450.0,370.7127766609192,13.524573392373787,180715.36960183113,360.6623343285464
450.5,371.06265139579773,13.537337739404455,180868.54176619914,393.8935569683381
451.0,371.6125054359436,13.557397855454482,181109.26315879947,415.9055430855078
451.5,372.0126597881317,13.571996534661581,181284.44730928465,306.5068446799414
452.0,372.31262612342834,13.582940092511144,181415.7700034794,209.30957613830105
452.5,372.49076318740845,13.589438999339771,181493.75688542295,389.9665580225119
453.0,373.2033848762512,13.615437305679688,181805.73656150192,455.30767460222705
453.5,373.53077363967896,13.627381305556623,181949.06456002517,286.12408872903325
454.0,373.8569474220276,13.63928097974044,182091.86065023096,317.9614527205704
454.5,374.25705885887146,13.653878093283339,182267.02601274574,374.0595141306112
455.0,374.71137142181396,13.67045260591799,182465.92016436157,313.51882836496225
455.5,374.97319626808167,13.680004662313753,182580.5448411107,299.43839270609897
456.0,375.39534640312195,13.695405805310166,182765.35855706767,361.5181263801351
456.5,375.7989733219147,13.71013117284543,182942.06296749084,337.4942617662891
457.0,376.1662483215332,13.723530327124022,183102.85281883396,328.2409775904962
457.5,376.5487389564514,13.737484587644637,183270.30394508134,301.5609114729159
458.0,376.8550715446472,13.748660403080098,183404.41373030687,268.162162763736
458.5,377.1612730026245,13.759831434541617,183538.46610784507,370.1722830554936
459.0,377.7006163597107,13.779508093334721,183774.58601336236,355.8560583681392
459.5,377.9741168022156,13.789486106072294,183894.3221662132,200.58371204254217
460.0,378.1587882041931,13.796223402671604,183975.1697254049,243.93517931434326
460.5,378.531311750412,13.809814037681825,184138.25734552756,263.49460465143784
461.0,378.76066064834595,13.818181286392557,184238.66433005634,179.92216348650982
461.5,378.94228863716125,13.8248075513057,184318.17950901407,231.65765817038482
462.0,379.28981137275696,13.837486091240086,184470.32198822673,285.3198592184053
462.5,379.59401416778564,13.848584206240567,184603.49936823247,232.67262608223245
463.0,379.82128047943115,13.85687547674694,184702.99461430896,322.6336034478736
463.5,380.3309714794159,13.875470339861224,184926.13297168034,395.8016841173812
464.0,380.7253677845001,13.889858950423388,185098.79629842634,369.5539500742161
464.5,381.1751039028168,13.906266502367405,185295.68692175456,268.71400720535894
465.0,381.3391623497009,13.912251784357167,185367.5103056317,364.65039417814114
465.5,382.00803565979004,13.936654035215584,185660.3373159327,469.9652140850958
466.0,382.4126534461975,13.951415552197593,185837.4755197168,305.72453446814325
466.5,382.7063694000244,13.962131079754595,185966.06185040085,345.7817398860352
467.0,383.20248556137085,13.980230697188095,186183.25725960283,393.84616953189834
467.5,383.6059899330139,13.994951593882254,186359.90801993274,352.0986730439181
468.0,384.0067467689514,14.00957225327509,186535.35593264675,323.78384474662016
468.5,384.34557461738586,14.021933580944472,186683.69186467936,285.1446092056576
469.0,384.6580719947815,14.033334304042228,186820.5005418524,340.8526114747219
469.5,385.1241476535797,14.050337965234034,187024.5444761541,424.4120054380328
470.0,385.6275107860565,14.068701971162064,187244.91254729044,398.0864056952705
470.5,386.03345370292664,14.083511832375306,187422.63088184936,272.58078026829753
471.0,386.2501378059387,14.091417036184422,187517.49332755874,321.27784262847854
471.5,386.76731419563293,14.11028498592768,187743.90872447783,271.82414694936597
472.0,386.871036529541,14.114069048430203,187789.3174745081,193.12614032634883
472.5,387.2084515094757,14.126378830954874,187937.03486480418,456.3170061230194
473.0,387.91335248947144,14.15209546560712,188245.63448063112,457.355250242661
473.5,388.25313901901245,14.164491768475097,188394.39011504684,296.7046386357397
474.0,388.59108304977417,14.176820852160098,188542.33911926686,211.19463583477773
474.5,388.73554825782776,14.182091321461328,188605.58475088162,246.8055636805948
475.0,389.1548345088959,14.197387982466813,188789.14468294746,350.00934635818703
475.5,389.53503704071045,14.211258766991177,188955.5940972398,344.9773016201798
476.0,389.9428291320801,14.226136090935162,189134.12198456764,348.54837290456635
476.5,390.33118867874146,14.240304464733226,189304.14247014438,341.84273751464207
477.0,390.7236638069153,14.25462298572805,189475.96472208228,330.64416775954305
477.5,391.08644366264343,14.26785814537985,189634.78663790392,210.33665185328573
478.0,391.2041132450104,14.272151040049158,189686.30137393557,241.67770029351232
478.5,391.63848209381104,14.287997953737646,189876.46433819743,424.9518464541179
479.0,392.1747851371765,14.307563693920333,190111.25322038968,306.2374460599676
479.5,392.3379874229431,14.313517740909312,190182.7017842574,284.98136261841864
480.0,392.8257374763489,14.331312140805203,190396.2345830081,546.1826867276977
480.5,393.58557391166687,14.359032964803285,190728.8844709851,213.48457629332552
481.0,393.3133773803711,14.34910252216298,190609.71915930143,111.67183406840195
481.5,393.8406538963318,14.368338950975652,190840.5563050535,410.7394774920249
482.0,394.251585483551,14.383330811953982,191020.45863679345,337.34093105231295
482.5,394.61120557785034,14.39645069523001,191177.8972361058,234.75850830678246
483.0,394.78781914711,14.402894020979545,191255.21714510024,245.4996953603404
483.5,395.1719741821289,14.416909003176707,191423.39693146615,327.25064279531944
484.0,395.5353226661682,14.430164907879156,191582.46778789556,276.10540351481177
484.5,395.8026521205902,14.43991778680294,191699.50233498096,163.66743776461226
485.0,395.909170627594,14.44380386102621,191746.13522566017,363.7957502803474
485.5,396.6336317062378,14.470234099326301,192063.2980852613,305.13574035139754
486.0,396.60615944862366,14.469231839388826,192051.27096601157,249.1511374070251
486.5,397.20274090766907,14.490996694110219,192312.44922266834,357.6264070676407
487.0,397.42304706573486,14.499034039977793,192408.8973730792,298.2518279979122
487.5,397.8840055465698,14.515851013110048,192610.70105066625,304.154590786231
488.0,398.117794752121,14.524380255876647,192713.05196386544,206.0880654808425
488.5,398.35475039482117,14.533025018566786,192816.7891161471,257.09249936105334
489.0,398.70504355430603,14.545804630823401,192970.1444632265,325.42455645039445
489.5,399.098082780838,14.560143731604317,193142.21367259749,233.3431478701823
490.0,399.2380442619324,14.565249893145914,193203.48761109667,327.38685558069847
490.5,399.84589743614197,14.587425969569374,193469.60052817818,456.4678317742364
491.0,400.2807047367096,14.603288879127103,193659.9554428709,344.84505518409424
491.5,400.63358998298645,14.616163057501382,193814.44558336228,221.49106987807318
492.0,400.78663301467896,14.621746468283607,193881.44651274898,252.28716279912624
492.5,401.20986247062683,14.637186987734644,194066.7327461614,334.12244734563865
493.0,401.5498330593109,14.649590005562413,194215.56896009462,324.5328584998206
493.5,401.9511580467224,14.66423139260963,194391.26560466122,296.33931698914967
494.0,402.2267291545868,14.67428494864484,194511.90827708377,300.1278068420652
494.5,402.63670778274536,14.6892420431798,194691.3934115033,259.2962239109911
495.0,402.8190116882324,14.69589296730409,194771.20450099476,184.242352901696
495.5,403.05755281448364,14.704595572588275,194875.635764405,318.74386730999686
496.0,403.5470840930939,14.72245495624659,195089.94836830476,467.3344807190879
496.5,404.12503480911255,14.743540112648198,195342.97024512407,302.75645265582716
497.0,404.2386381626129,14.747684660634576,195392.7048209606,217.63212513606413
497.5,404.62214851379395,14.761676123076207,195560.60237026014,344.4926763615804
498.0,405.02552580833435,14.776392383664707,195737.19749732217,316.80213056950015
498.5,405.34578561782837,14.788076300623661,195877.40450082964,245.4046073546342
499.0,405.58607721328735,14.796842767610926,195982.6021046768,251.00582321803086
499.5,405.9191312789917,14.8089934525585,196128.41032404767,270.8522869917506
500.0,406.20475602149963,14.819413791526905,196253.45439166855,256.40433775642305
500.5,406.50480818748474,14.830360480704869,196384.8146618041,343.74804646815755
501.0,406.98994278907776,14.848059462065919,196597.2024381367,370.37519313575467
501.5,407.350816488266,14.861225080132847,196755.18985493985,264.26835589896655
502.0,407.59358263015747,14.8700818250575,196861.47079403567,274.75799290451687
502.5,407.9784166812897,14.884121579541556,197029.94784784436,265.0284336791665
503.0,408.1989586353302,14.892167527864096,197126.49922771484,252.5446623711614
503.5,408.5552773475647,14.90516696807249,197282.49251021552,243.15046841744334
504.0,408.7543611526489,14.912430066898882,197369.64969613228,191.89625890861498
504.5,408.9936053752899,14.92115832298154,197474.38876912414,282.75102177704684
505.0,409.40021896362305,14.93599265204697,197652.40071790933,357.57484452665085
505.5,409.81037521362305,14.950956226692092,197831.9636136508,295.7511491380574
506.0,410.0757715702057,14.960638581141811,197948.1518670474,274.80736351554515
506.5,410.43808817863464,14.97385684031839,198106.77097716634,247.53067496028962
507.0,410.6411793231964,14.981266137388502,198195.68254200768,225.17236392214545
507.5,410.95242524147034,14.992621203978565,198331.94334108848,285.05129561939975
508.0,411.2922914028168,15.005020412023448,198480.73383762708,301.80672075226903
508.5,411.64180994033813,15.017771764041257,198633.75006184075,329.1565780144592
509.0,412.0441484451294,15.032450126857988,198809.89041564154,232.97824373404728
509.5,412.17397713661194,15.037186617685759,198866.7283055748,229.8308411820617
510.0,412.56912636756897,15.051602696956493,199039.7212568236,265.11110074887984
510.5,412.7795419692993,15.059279209414832,199131.83940632368,285.44041536183795
511.0,413.2211272716522,15.075389398236645,199325.16167218544,251.28023196346476
511.5,413.3535144329071,15.080219228745122,199383.11963828714,226.1333686079015
512.0,413.7376594543457,15.09423384562064,199551.29504079334,341.12775086346664
512.5,414.13271594047546,15.108646541317075,199724.2473891506,368.83186574527645
513.0,414.58014249801636,15.124969834432743,199920.12690653862,264.22869240588625
513.5,414.7362651824951,15.130665599017568,199988.4760815565,200.74121786109754
514.0,415.03867411613464,15.141698269254501,200120.8681243997,375.1660212093848
514.5,415.59321665763855,15.161929434118349,200363.64210276588,350.2671590630489
515.0,415.8387517929077,15.170887199176423,200471.13528346276,180.88181126333075
515.5,416.0063855648041,15.177002918390293,200544.5239140292,287.7523794967274
516.0,416.49603366851807,15.194866564134486,200758.8876629595,298.001843614009
516.5,416.6870791912079,15.20183640535813,200842.52575764322,239.71832373639336
517.0,417.0435965061188,15.214843091112517,200998.60598669588,253.8572108586668
517.5,417.2669379711151,15.222991172929685,201096.3829685019,220.58538532728562
518.0,417.54745602607727,15.233225206556458,201219.19137202317,381.54558093537344
518.5,418.13846158981323,15.25478663800763,201477.92854943726,351.5750105579209
519.0,418.3505210876465,15.262523124102952,201570.7663825811,230.35095482922043
519.5,418.66462755203247,15.273982550910066,201708.27950426648,296.6900257698726
520.0,419.02821826934814,15.287247292917108,201867.45640835096,232.27432110981317
520.5,419.1951868534088,15.293338744335884,201940.5538253763,223.29085306444904
521.0,419.53825759887695,15.305854864005813,202090.7472614154,199.3325375917484
521.5,419.65050077438354,15.309949789135196,202139.88636296804,237.60812152794097
522.0,420.08100032806396,15.325655540799808,202328.35538294335,357.97815962450113
522.5,420.4681918621063,15.339781302437238,202497.86452259254,267.9834682897781
523.0,420.69312620162964,15.34798749649062,202596.33885123313,221.23075211042305
523.5,420.9735255241394,15.35821719844644,202719.09527470297,260.74174947780557
524.0,421.28871059417725,15.369715975613772,202857.08060071093,351.0850620410638
524.5,421.7754714488983,15.38747428694986,203070.18033674403,256.1631210921041
525.0,421.873836517334,15.391062902371445,203113.24372180304,276.52322710087174
525.5,422.40710377693176,15.410517889208268,203346.7035638449,252.86009151861072
526.0,422.45141768455505,15.412134576664666,203366.10381332165,123.56785503574065
526.5,422.68935656547546,15.420815210461246,203470.27141888064,321.2506000714493
527.0,423.1852159500122,15.438905460003951,203687.3544133931,334.7134333922586
527.5,423.4539065361023,15.44870799657727,203804.9848522729,268.85877895500744
528.0,423.7993412017822,15.461310358250202,203956.2131923481,298.06530520293745
528.5,424.1347451210022,15.473546772010849,204103.05015747584,239.59213120190543
529.0,424.3466157913208,15.481276369183693,204195.80532355,296.89752846516785
529.5,424.8129162788391,15.498288232716277,204399.947685941,212.6912020544696
530.0,424.83244347572327,15.499000636021567,204408.49652560448,291.4017339911661
530.5,425.4785339832306,15.522571710548874,204691.34941993217,411.73054293048335
531.0,425.77291536331177,15.533311514599106,204820.22706853496,239.28338222167804
531.5,426.0251033306122,15.54251199240068,204930.63280215385,223.18188283612835
532.0,426.282705783844,15.551910004835452,205043.4089513711,250.8684622789151
532.5,426.5981352329254,15.563417697590591,205181.50126443277,305.90938722135616
533.0,426.98146176338196,15.577402453770564,205349.31833859245,206.2378473559511
533.5,427.06922221183777,15.580604184870253,205387.73911178872,235.20054749917472
534.0,427.5187051296234,15.597002499395494,205584.51888609162,261.5070461386931
534.5,427.66655468940735,15.602396438715143,205649.2461579274,237.46961243503029
535.0,428.06113147735596,15.616791633765082,205821.98849852665,295.546882148803
535.5,428.3416407108307,15.627025345560877,205944.7930400762,165.98764773106086
536.0,428.4402792453766,15.63062393774267,205987.97614625772,279.6753266454907
536.5,428.9804730415344,15.650331622781334,206224.4683667217,357.436648566596
537.0,429.256733417511,15.66041032512322,206345.4127948243,209.84388514081365
537.5,429.4597969055176,15.667818613209736,206434.31225186252,261.8958527483046
538.0,429.8549540042877,15.68223497951891,206607.30864757262,314.14206709404243
538.5,430.1773579120636,15.693997118800908,206748.45431895656,170.71125662166742
539.0,430.2448914051056,15.696460917570718,206778.01990419428,246.55098668171559
539.5,430.7405278682709,15.714543034357717,206995.00530563827,224.1274396352237
540.0,430.7568416595459,15.715138204206987,207002.1473438295,257.5930943945132
540.5,431.3289201259613,15.73600912555726,207252.5984000328,362.7560448740842
541.0,431.58544635772705,15.745367874613159,207364.9033887036,167.74849806772545
541.5,431.7120900154114,15.749988167062902,207420.3468981005,216.54910302034114
542.0,432.0800862312317,15.763413633198187,207581.45249172393,295.56974084614194
542.5,432.38722825050354,15.774618978800081,207715.91663894666,252.23393021634547
543.0,432.65623712539673,15.784433127382883,207833.68642194028,226.97454779365216
543.5,432.905681848526,15.793533524449554,207942.8911867403,238.2737375680299
544.0,433.20050024986267,15.80428927218022,208071.9601595083,329.1200458498497
544.5,433.65745544433594,15.82096019493704,208272.01123259016,324.2595979081525
545.0,433.94117164611816,15.83131090533923,208396.21975741646,257.51616809348343
545.5,434.24567198753357,15.842419875611498,208529.52740068364,252.89255295635667
546.0,434.51882696151733,15.852385284752263,208649.11231037282,267.26670721909613
546.5,434.85616064071655,15.864692101213087,208796.79410790274,229.36312509683194
547.0,435.04273653030396,15.87149887851033,208878.47543546965,207.22348515855265
547.5,435.32949900627136,15.881960724976299,209004.0175930613,257.3249483058753
548.0,435.6305162906647,15.892942624202487,209135.80038377552,272.1901992392377
548.5,435.95123386383057,15.90464324157957,209276.20779230053,414.39509464323055
549.0,436.5770745277405,15.927475548756089,209550.19547841875,351.439215283026
549.5,436.75398874282837,15.933929842853157,209627.64700758355,318.76359467889415
550.0,437.3051919937134,15.954039181645996,209868.95907309765,351.3948547973705
550.5,437.55664229393005,15.963212747419604,209979.04186238092,229.3764854313049
551.0,437.8291320800781,15.973153888765271,210098.33555852895,304.4050970581593
551.5,438.251962184906,15.988579838841119,210283.44695943908,370.2228018202586
